Airport,City,Country,IATA,ICAO,FAA
Lawrence J Timmerman,Milwaukee,United States,MWC,,
Douglas County,Minden,United States,MEV,,
Mineral Wells Arpt,Mineral Wells,United States,MWL,,
Miners Lake,Miners Lake,Australia,MRL,,
Minj,Minj,Papua New Guinea,MZN,,
Crystal,Minneapolis,United States,MIC,,
Minot AFB,Minot,United States,MIB,,
Minto,Minto,United States,MNT,,
Mirgorod,Mirgorod,Ukraine,MXR,,
Miriti,Miriti,Colombia,MIX,,
Municipal,Mitchell,United States,MHE,,
Mitchell River,Mitchell River,Australia,MXQ,,
Mittebah,,Australia,MIY,,
Moberly,Moberly,United States,MBY,,
Mobridge,Mobridge,United States,MBG,,
Airport,City,Country,IATA,ICAO,FAA
Mohanbari,Mohanbari,India,MOH,,
Mojave,Mojave,United States,MHV,,
Moki,Moki,Papua New Guinea,MJJ,,
Moma,Moma,Mozambique,MMW,,
Roy Hurd Memorial,Monahans,United States,MIF,,
Monfort,Monfort,Colombia,MFB,,
Monroe County,Monroeville,United States,MVC,,
Montauk Airport,Montauk,United States,MTP,,
Monterrey,Monterrey,Colombia,MOY,,
Montevideo-Chippewa,"Montevideo, MN",United States,MVE,,
Maxwell AFB,"Montgomery, AL",United States,MXF,,
Orange County,"Montgomery, NY",United States,MGJ,,
Monticello Municipal,"Monticello, IA",United States,MXO,,
Sullivan County International,"Monticello, NY",United States,MSV,,
San Juan County,Monticello,United States,MXC,,
Airport,City,Country,IATA,ICAO,FAA
Moolawatana,Moolawatana,Australia,MWT,,
Foothills Regional,"Morganton, NC",United States,MRN,,
Morichal,Morichal,Colombia,MHF,,
Moroak,Moroak,Australia,MRT,,
Petit Jean Park,Morrilton,United States,MPJ,,
Municipal,Morris,United States,MOX,,
Moore-Murrell,Morristown,United States,MOR,,
Grant County International,"Moses Lake, WA",United States,MWH,,
Mosquera,Mosquera,Colombia,MQR,,
Spence,Moultrie,United States,MUL,,
Moultrie Municipal,Moultrie,United States,MGR,,
Mount Buffalo,Mount Buffalo,Australia,MBF,,
Mount Etjo Lodge,Mount Etjo Lodge,Namibia,MJO,,
Mount Full Stop,Mount Full Stop,Australia,MFL,,
Mount Pleasant Municipal,"Mount Pleasant, MI",United States,MOP,,
Airport,City,Country,IATA,ICAO,FAA
Mount Pleasant,Mount Pleasant,United States,MPS,,
Rep,Mount Shasta,United States,MHS,,
Mount Swan,Mount Swan,Australia,MSF,,
Mount Union,Mount Union,United States,MUU,,
Skagit Regional,Mount Vernon,United States,MVW,,
Mount Wilson,Mount Wilson,United States,MWS,,
Mountain Home AFB,"Mountain Home, ID",United States,MUO,,
Mountain Valley,Mountain Valley,Australia,MNV,,
Moyale,Moyale,Ethiopia,MYS,,
Mt Barnett,Mt Barnett,Australia,MBN,,
Mt Cavenagh,Mt Cavenagh,Australia,MKV,,
McKinley National Park,McKinley Park,United States,MCL,,
Municipal,Mt Pleasant,United States,MPZ,,
Mt Pleasant,Mt Pleasant,United States,MSD,,
Mt Pocono,Mt Pocono,United States,MPO,,
Airport,City,Country,IATA,ICAO,FAA
Mt Vernon-Outland,Mt Vernon,United States,MVN,,
Mui,Mui,Ethiopia,MUJ,,
Mukalla,Mukalla,Yemen,MKX,,
Mulatupo,Mulatupo,Panama,MPP,,
EuroAirport,Basel Mulhouse Freiburg,France,MLH,,
Mullen,Mullen,United States,MHN,,
Munduku,Munduku,Papua New Guinea,MDM,,
Mundulkiri,Mundulkiri,Cambodia,MWV,,
Muscatine Municipal,"Muscatine, IA",United States,MUT,,
Musgrave,Musgrave,Australia,MVU,,
Davis Field,Muskogee,United States,MKO,,
Mussau,Mussau,Papua New Guinea,MWU,,
Muzaffarnagar,Muzaffarnagar,India,MZA,,
Wild Coast Sun,Mzamba,South Africa,MZF,,
Millard,"Omaha, NE",United States,MIQ,,
Airport,City,Country,IATA,ICAO,FAA
Mustin Alf,Philadelphia,United States,MUV,,
Quincy Regional,"Quincy, MA",United States,MQI,,
Sacramento Mather Airport,"Sacramento, CA",United States,MHR,,
Mcclellan AFB,"Sacramento, CA",United States,MCC,,
Martindale Army Heliport,"San Antonio, TX",United States,MDA,,
Montgomery Field,San Diego,United States,MYF,,
Shafter-Minter Field,"Shafter, CA",United States,MIT,,
Smyrna,Smyrna,United States,MQY,,
Marigot SPB,St Martin,Guadeloupe,MSB,,
Minute Man Airfield,Stow,United States,MMN,,
Mac Dill AFB,"Tampa, FL",United States,MCF,,
Windom Municipal,"Windom, MN",United States,MWM,,
Moscow Metropolitan Area,Moscow,Russia,MOW,,
Mecheria,Mecheria,Algeria,MZW,DAAY,
M'Boki,Mboki,Central African Republic,MKI,FEGE,
Airport,City,Country,IATA,ICAO,FAA
Muan International,,South Korea,MWX,RKJB,
Matekane Air Strip,,Lesotho,MTK,FXME,
Nunapitchuk,Nunapitchuk,United States,NUP,,16A
Ndalatandos,Ndalatandos,Angola,NDF,,
Noonkanbah,Noonkanbah,Australia,NKB,,
Simberi,Simberi Island,Papua New Guinea,NIS,AYSE,
Qaanaaq,Qaanaaq,Greenland,NAQ,BGQQ,
Nor_fjör_ur,Nor_fjör_ur,Iceland,NOR,BINF,
Bimini North Seaplane Base,Bimini,Bahamas,NSB,,
Nantong,Nantong,China,NTG,ZSNT,
Nicosia International,Nicosia,Cyprus,NIC,,
Natitingou,Natitingou,Benin,NAE,DBBN,
Sunyani,Sunyani,Ghana,NYI,DGSN,
Diori Hamani International,Niamey,Niger,NIM,DRRN,
Norden-Norddeich,Norddeich,Germany,NOD,EDWS,
Norderney,Norderney,Germany,NRD,EDWY,
Airport,City,Country,IATA,ICAO,FAA
Nottingham,Nottingham,United Kingdom,NQT,EGBN,
North Ronaldsay,North Ronaldsay,United Kingdom,NRL,EGEN,
Sanday,Sanday,United Kingdom,NDY,EGES,
Newquay Cornwall,Newquay,United Kingdom,NQY,EGHQ,
Newcastle,Newcastle,United Kingdom,NCL,EGNT,
Norwich International,Norwich,United Kingdom,NWI,EGSH,
RAF Northolt,London,United Kingdom,NHT,EGWU,
Connemara Regional,Inverin,Ireland,NNR,EICA,
Ireland West Knock,Charleston,Ireland,NOC,EIKN,
Narvik Framnes,Narvik,Norway,NVK,ENNK,
Notodden,,Norway,NTB,ENNO,
Stockholm Skavsta,Stockholm / Nyköping,Sweden,NYO,ESKN,
Norrköping,Norrköping,Sweden,NRK,ESSP,
Nordholz Naval Airbase,Cuxhaven,Germany,NDZ,ETMN,
Newcastle,Newcastle,South Africa,NCS,FANC,
Airport,City,Country,IATA,ICAO,FAA
Ngala,Ngala,South Africa,NGL,FANG,
Nelspruit,Nelspruit,South Africa,NLP,FANS,
Pilanesberg International,Pilanesberg,South Africa,NTY,FAPN,
Yokangassi,Nkayi,Congo (Brazzaville),NKY,FCBY,
Nkongsamba,Nkongsamba,Cameroon,NKS,FKAN,
Yaoundé Nsimalen International,Yaoundé,Cameroon,NSI,FKYS,
Ndola,Ndola,Zambia,NLA,FLND,
Mohéli Bandar Es Eslam,,Comoros,NWA,FMCI,
Fascene,Nosy Be,Madagascar,NOS,FMNN,
Nova Lisboa,Huambo,Angola,NOV,FNHU,
Sumbe,Sumbe,Angola,NDD,FNSU,
Nkaus,Nkaus,Lesotho,NKU,FXNK,
Namutoni,Namutoni,Namibia,NNI,FYNA,
Rundu,Rundu,Namibia,NDU,FYRU,
Nkolo Fuma,Nkolo Fuma,Congo (Kinshasa),NKL,FZAR,
Airport,City,Country,IATA,ICAO,FAA
Nioki,Nioki,Congo (Kinshasa),NIO,FZBI,
Nara,Nara,Mali,NRM,GANK,
Nioro du Sahel,Nioro du Sahel,Mali,NIX,GANR,
Nimba,Nimba,Liberia,NIA,GLNA,
Nador International,Nador,Morocco,NDR,GMMW,
Kenitra,,Morocco,NNA,GMMY,
Nouakchott International,Nouakchott,Mauritania,NKC,GQNN,
Nouadhibou International,Nouadhibou,Mauritania,NDB,GQPP,
Nzerekore,Nzerekore,Guinea,NZE,GUNZ,
Agostinho Neto,Ponta do Sol,Cape Verde,NTO,GVAN,
Mendi,Mendi,Ethiopia,NDM,HAMN,
Nejjo,Nejjo,Ethiopia,NEJ,HANJ,
Nekemte,Nekemte,Ethiopia,NEK,HANK,
Jomo Kenyatta International,Nairobi,Kenya,NBO,HKJK,
Mandera,Mandera,Kenya,NDE,HKMA,
Airport,City,Country,IATA,ICAO,FAA
Nyeri,Nyeri,Kenya,NYE,HKNI,
Nakuru,Nakuru,Kenya,NUU,HKNK,
Nanyuki,Nanyuki,Kenya,NYK,HKNY,
En Nahud,En Nahud,Sudan,NUD,HSNH,
New Halfa,New Halfa,Sudan,NHF,HSNW,
Nachingwea,Nachingwea,Tanzania,NCH,HTNA,
Banaina,Banaina-Borneo Island,Indonesia,NAF,,
Bandanaira,Bandanaira-Naira Island,Indonesia,NDA,,
Neyveli,Neyveli,India,NVY,,
Lakehurst NAES /Maxfield Field,Lakehurst,United States,NEL,KNEL,
Alameda Naval Air Station,Alameda,United States,NGZ,KNGZ,
Niort-Souché,Niort/Souché,France,NIT,LFBN,
Annecy-Haute-Savoie-Mont Blanc,Annecy/Meythet,France,NCY,LFLP,
Nevers-Fourchambault,Nevers/Fourchambault,France,NVS,LFQG,
Nantes Atlantique,Nantes,France,NTE,LFRS,
Airport,City,Country,IATA,ICAO,FAA
Sigonella,,Italy,NSY,LICZ,
Nápoli / Capodichino International,Nápoli,Italy,NAP,LIRN,
Nev_ehir Kapadokya International,Nev_ehir,Turkey,NAV,LTAZ,
Sinop,Sinop,Turkey,NOP,LTCM,
North Caicos,,Turks and Caicos Islands,NCA,MBNC,
Namorik Atoll,Namorik Atoll,Marshall Islands,NDK,,
Negril,Negril,Jamaica,NEG,MKNG,
Del Norte International,,Mexico,NTR,MMAN,
Nuevo Casas Grandes,,Mexico,NCG,MMCG,
Nogales International,,Mexico,NOG,MMNG,
Quetzalcóatl International,Nuevo Laredo,Mexico,NLD,MMNL,
Nueva Guinea,Nueva Guinea,Nicaragua,NVG,MNNG,
San Carlos,San Carlos,Nicaragua,NCR,MNSC,
San Blas,Wannukandi,Panama,NBL,MPWN,
Guanacaste,Nicoya/Guanacate,Costa Rica,NCT,MRNC,
Airport,City,Country,IATA,ICAO,FAA
Nosara,Nicoya,Costa Rica,NOB,MRNS,
Leeward Point Field,Guantanamo Bay Naval Station,Cuba,NBW,MUGM,
Lynden Pindling International,Nassau,Bahamas,NAS,MYNN,
Namudi,,Papua New Guinea,NDI,,
Nadunumu,,Papua New Guinea,NDN,,
Nadi International,Nadi,Fiji,NAN,NFFN,
Ngau,Ngau,Fiji,NGI,NFNG,
Kuini Lavenia,Niuatoputapu,Tonga,NTT,NFTP,
Nikunau,Nikunau,Kiribati,NIG,NGNU,
Nonouti,Nonouti,Kiribati,NON,NGTO,
Nomad River,Nomad River,Papua New Guinea,NOM,,
Naoro,Naoro Vilage,Papua New Guinea,NOO,,
Napuka Island,Napuka Island,French Polynesia,NAU,NTGN,
Nukutavake,Nukutavake,French Polynesia,NUK,NTGW,
Nuku Hiva,,French Polynesia,NHV,NTMD,
Airport,City,Country,IATA,ICAO,FAA
Norsup,Norsup,Vanuatu,NUS,NVSP,
Nowata,,Papua New Guinea,NWT,,
La Tontouta International,Nouméa,New Caledonia,NOU,NWWW,
New Plymouth,New Plymouth,New Zealand,NPL,NZNP,
Napier,,New Zealand,NPE,NZNR,
Nelson,Nelson,New Zealand,NSN,NZNS,
Noshahr,,Iran,NSH,OINN,
Al Minhad Air Base,Dubai,United Arab Emirates,NHD,OMDM,
Nushki,Nushki,Pakistan,NHS,OPNK,
Nuiqsut,Nuiqsut,United States,NUI,PAQT,
Chenega Bay,Chenega,United States,NCN,PFCB,
Narita International,Tokyo,Japan,NRT,RJAA,
Nagasaki,Nagasaki,Japan,NGS,RJFU,
Chubu Centrair International,Tokoname,Japan,NGO,RJGG,
Atsugi Naval Air Facility,,Japan,NJA,RJTA,
Airport,City,Country,IATA,ICAO,FAA
Sangley Point Air Base,Cavite City,Philippines,NSP,RPLS,
Presidente Peron,Neuquen,Argentina,NQN,SAZN,
Necochea,Necochea,Argentina,NEC,SAZO,
Ministro Victor Konder International,Navegantes,Brazil,NVT,SBNF,
Augusto Severo,Natal,Brazil,NAT,SBNT,
Barranco Minas,Barranco Minas,Colombia,NBB,,
Necocli,Necocli,Colombia,NCI,SKNC,
Reyes Murillo,Nuquí,Colombia,NQU,SKNQ,
Benito Salas,Neiva,Colombia,NVA,SKNV,
Puerto Nare,Armenia,Colombia,NAR,SKPN,
Nanuque,Nanuque,Brazil,NNU,SNNU,
Maria Reiche Neuman,Nazca,Perú,NZA,SPZA,
Novo Aripuanã,Novo Aripuanã,Brazil,NVP,SWNA,
Niquelândia,Niquelândia,Brazil,NQL,SWNQ,
Xavantina,Nova Xavantina,Brazil,NOK,SWXV,
Airport,City,Country,IATA,ICAO,FAA
Annai,Annai,Guyana,NAI,SYAN,
Vance W. Amory International,Charlestown,Saint Kitts and Nevis,NEV,TKPN,
Captain Auguste George,Anegada,British Virgin Islands,NGD,TUPA,
Nakhchivan,Nakhchivan,Azerbaijan,NAJ,UBBN,
Mykolaiv International,Nikolayev,Ukraine,NLV,UKON,
Naryan Mar,Naryan Mar,Russia,NNM,ULAM,
Novgorod,Velikiy Novgorod,Russia,NVR,ULNN,
Spichenkovo,Novokuznetsk,Russia,NOZ,UNWW,
Nalchik,Nalchik,Russia,NAL,URMN,
Nadym,Nadym,Russia,NYM,USMM,
Novy Urengoy,Novy Urengoy,Russia,NUX,USMU,
Nizhnevartovsk,Nizhnevartovsk,Russia,NJC,USNN,
Nefteyugansk,Nefteyugansk,Russia,NFG,USRN,
Noyabrsk,Noyabrsk,Russia,NOJ,USRO,
Namangan,Namangan,Uzbekistan,NMA,UTKN,
Airport,City,Country,IATA,ICAO,FAA
Nukus,Nukus,Uzbekistan,NCU,UTNN,
Begishevo,Nizhnekamsk,Russia,NBC,UWKE,
Neftekamsk,Neftekamsk,Russia,NEF,UWUF,
Daman,,India,NMB,VADN,
Nanded,Nanded,India,NDC,VAND,
Dr. Babasaheb Ambedkar International,Naqpur,India,NAG,VANP,
Sam Neua,,Laos,NEU,VLSN,
Manang,Ngawal,Nepal,NGX,VNMA,
Nan,,Thailand,NNT,VTCN,
Narathiwat,,Thailand,NAW,VTSC,
Cha Ian,,Thailand,NST,VTSN,
Nakhon Ratchasima,,Thailand,NAK,VTUQ,
Namsang,Namsang,Burma,NMS,VYNS,
Namtu,Namtu,Burma,NMT,VYNT,
Nabire,Nabire-Papua Island,Indonesia,NBX,WABI,
Airport,City,Country,IATA,ICAO,FAA
Naha,Tahuna-Sangihe Island,Indonesia,NAH,WAMH,
Namrole,Namrole-Buru Island,Indonesia,NRE,WAPG,
Namlea,Namlea-Buru Island,Indonesia,NAM,WAPR,
Stenkol,Bintuni,Indonesia,NTI,WASB,
Nanga Pinoh I,Nanga Pinoh-Borneo Island,Indonesia,NPO,WIOG,
Ranai,Ranai-Natuna Besar Island,Indonesia,NTX,WION,
Nunukan,Nunukan-Nunukan Island,Indonesia,NNX,WRLF,
Camp Nifty,,Australia,NIF,YCNF,
Darnley Island,Darnley Island,Australia,NLF,YDNI,
Nappa Merrie,,Australia,NMR,YNAP,
Narrandera,Narrandera,Australia,NRA,YNAR,
Narrabri,Narrabri,Australia,NAA,YNBR,
Nambucca Heads,Nambucca Heads,Australia,NBH,YNHS,
Nicholson,,Australia,NLS,YNIC,
Naracoorte,,Australia,NAC,YNRC,
Airport,City,Country,IATA,ICAO,FAA
Norseman,,Australia,NSM,YNSM,
Normanton,,Australia,NTN,YNTN,
Nullabor Motel,,Australia,NUR,YNUB,
Nullagine,,Australia,NLL,YNUL,
Numbulwar,,Australia,NUB,YNUM,
Nyngan,,Australia,NYN,YNYN,
Sandstone,Sandstone,Australia,NDS,YSAN,
Scone,,Australia,NSO,YSCO,
Norfolk Island International,Burnt Pine,Norfolk Island,NLK,YSNF,
Nowra,,Australia,NOA,YSNW,
Newcastle,Williamtown,Australia,NTL,YWLM,
Young,,Australia,NGA,YYNG,
Beijing Nanyuan,Beijing,China,NAY,ZBNY,
Nanning Wuxu,Nanning,China,NNG,ZGNN,
Nanyang,Nanyang,China,NNY,ZHNY,
Airport,City,Country,IATA,ICAO,FAA
Ningbo Lishe International,Ningbo,China,NGB,ZSNB,
Nanjing Lukou,Nanjing,China,NKG,ZSNJ,
Nanchong,Nanchong,China,NAO,ZUNC,
Qiqihar Sanjiazi,Qiqihar,China,NDG,ZYQQ,
Santa Ana,Santa Ana Island,Solomon Islands,NNB,AGGT,
Nomane,Namane,Papua New Guinea,NMN,AYNO,
N'Délé,N'Délé,Central African Republic,NDL,FEFN,
N'Gaoundéré,N'Gaoundéré,Cameroon,NGE,FKKN,
N'Djamena International,N'Djamena,Chad,NDJ,FTTJ,
Nice-Côte d'Azur,Nice,France,NCE,LFMN,
Santa Lucia Air Force Base,Reyes Acozac,Mexico,NLU,MMSM,
Nuguria Airstrip,Nuguria Island,Papua New Guinea,NUG,,
Albany NAS,"Albany, GA",United States,NAB,,
USN Heliport,"Anacostia, DC",United States,NDV,,
NS,Argentia,Canada,NWP,,
Airport,City,Country,IATA,ICAO,FAA
Chase Field NAS,"Beeville, TX",United States,NIR,,
Andrews NAF,Camp Springs,United States,NSF,,
Cana Brava,Cana Brava,Brazil,NBV,,
Chicago NAS,Chicago,United States,NOH,,
Aux Field,Crows Landing,United States,NRC,,
NAF El Centro,"El Centro, CA",United States,NJK,,
NAS,Fallon,United States,NFL,,
Barin Olf Osn,Foley,United States,NHX,,
Nas Glenview (closed),"Glenview, Il",United States,NBU,,
North Rim,Grand Canyon,United States,NGC,,
Agana NAS,Agana,Guam,NGM,,
Jacksonville NAS,"Jacksonville, FL",United States,NIP,,
NAS Key West/Boca Chica Field (Private U.S. Navy),"Key West, FL",United States,NQX,,
NAS Kingsville,"Kingsville, TX",United States,NQI,,
Lemoore NAS (Reeves Field),"Lemoore, CA",United States,NLC,,
Airport,City,Country,IATA,ICAO,FAA
Cubi Pt NAS,Luzon Is,Philippines,NCP,,
Macanal,Macanal,Colombia,NAD,,
Manti-Ephraim,Manti,United States,NTJ,,
Atlanta Nas,"Marietta, GA",United States,NCQ,,
Ns,Mayport,United States,NRB,,
Millington Regional Jetport,"Millington, TN",United States,NQA,,
Whiting Field NAS,Milton,United States,NSE,,
Miracema Do Norte,Miracema Do Norte,Brazil,NTM,,
Moffett Field,Mountain View,United States,NUQ,,
Hovercraft/Launch Pt,N. Sound/Virgin Gorda,British Virgin Islands,NSX,,
Nafoora,Nafoora,Libya,NFR,,
Naknek,Naknek,United States,NNK,,
Nakolik River,Nakolik River,United States,NOL,,
Nambaiyufa,Nambaiyufa,Papua New Guinea,NBA,,
Nambour,Nambour,Australia,NBR,,
Airport,City,Country,IATA,ICAO,FAA
Namu,Namu,Marshall Islands,NMU,,
Nangade,Nangade,Mozambique,NND,,
Nankina,Nankina,Papua New Guinea,NKN,,
Napperby,Napperby,Australia,NPP,,
Nargana,Nargana,Panama,NGN,,
Narrogin,Narrogin,Australia,NRG,,
Natadola,Natadola,Fiji,NTA,,
Naukiti,Naukiti,United States,NKI,,
Nelson Lagoon,"Nelson Lagoon, AK",United States,NLG,,
Nephi,Nephi,United States,NPH,,
Neryungri,Neryungri,Russia,NER,,
Nevada Municipal,"Nevada, MO",United States,NVD,,
New Moon,"New Moon, Queensland",Australia,NMP,,
Lakefront,"New Orleans, LA",United States,NEW,,
NAS/Alvin Callendar,New Orleans,United States,NBG,,
Airport,City,Country,IATA,ICAO,FAA
Battery Pk City/N. Cov,New York,United States,NBP,,
East 34th St Landing,New York,United States,NES,,
Pier 11/Wall St. SPB,New York,United States,NWS,,
Parlin Field,Newport,United States,NWH,,
Newry,Newry,Australia,NRY,,
Ngiva,Ngiva,Angola,NGV,,
Niblack,Niblack,United States,NIE,,
Nichen Cove,"Nichen Cove, AK",United States,NKV,,
Nightmute,Nightmute,United States,NME,,
Nikolai,Nikolai,United States,NIB,,
Jerry Tyler Memorial,Niles,United States,NLE,,
Ningerum,Ningerum,Papua New Guinea,NGR,,
Ninilchik,Ninilchik,United States,NIN,,
Niokolo Koba,Niokolo Koba,Senegal,NIK,,
Nipa,Nipa,Papua New Guinea,NPG,,
Airport,City,Country,IATA,ICAO,FAA
Nkan,Nkan,Gabon,NKA,,
Nondalton,Nondalton,United States,NNL,,
Noosa,Noosa,Australia,NSA,,
Norddeich,Norddeich,Germany,NOE,,
Nas Chambers,Norfolk,United States,NGU,,
Novato,Novato,United States,NOT,,
Novorossijsk,Novorossijsk,Russia,NOI,,
Nulato,Nulato,United States,NUL,,
Nunchia,Nunchia,Colombia,NUH,,
Nutuve,Nutuve,Papua New Guinea,NUT,,
Nzoia,Nzoia,Kenya,NZO,,
NAS Oceana,"Virginia Beach, VA",United States,NTU,,
Patuxent River NAS,"Patuxent River, MD",United States,NHK,,
Ellyson NAS,"Pensacola, FL",United States,NDP,,
NAS Pensacola,"Pensacola, FL",United States,NPA,,
Airport,City,Country,IATA,ICAO,FAA
Point Mugu NAS (Naval Base Ventura County,"Port Hueneme, CA",United States,NTD,,
Quantico NAS,"Quantico, VA",United States,NYG,,
Miramar MCAS,"San Diego, CA",United States,NKX,,
North Island Naval Air Station-Halsey Field,San Diego,United States,NZY,,
San Miguel,San Miguel,Panama,NMG,,
San Pedro Uraba,San Pedro Uraba,Colombia,NPU,,
Santa Carolina,Santa Carolina,Mozambique,NTC,,
Shangri-la,Shangri-la,United States,NRI,,
Sinak,Sinak,Indonesia,NKD,,
South Weymouth,South Weymouth,United States,NZW,,
Whidbey Island NAS (Ault Field),"Oak Harbor, WA",United States,NUW,,
Olf Usn,Whitehouse,United States,NEN,,
Willow Grove NAS,Willow Grove,United States,NXX,,
Nana,Star Harbor,Solomon Islands,NAZ,AGNA,
Sunchales Aeroclub,Sunchales,Argentina,NCJ,SAFS,
Airport,City,Country,IATA,ICAO,FAA
Fort McMurray / Mildred Lake,Fort McMurray,Canada,NML,,CER4
Nuremberg,Nuremberg,Germany,NUE,EDDN,
Niederrhein,Weeze,Germany,NRN,EDLV,
Diego Garcia Naval Support Facility,Diego Garcia,British Indian Ocean Territory,NKW,FJDG,
Ndolo,,Congo (Kinshasa),NLO,FZAB,
Floyd Bennett Field,New York,United States,NOP,,
Nervino,Beckwourth,United States,NVN,,KO02
Navojoa,Navojoa,Mexico,NVJ,,
Normans Cay,,Bahamas,NMC,MYEN,
Changbaishan,Baishan,China,NBS,,
Mata'aho,"Angaha, Niuafo'ou Island",Tonga,NFO,NFTO,
Al Najaf International,,Iraq,NJF,ORNI,
Nagoya,Nagoya,Japan,NKM,RJNA,
Noto,Wajima,Japan,NTQ,RJNW,
Nogliki,Nogliki-Sakhalin Island,Russia,NGK,,
Airport,City,Country,IATA,ICAO,FAA
Enfidha - Hammamet International,Enfidha,Tunisia,NBE,DTNH,
Norilsk-Alykel,Norilsk,Russia,NSK,UOOO,
Nyagan,Nyagan,Russia,NYA,USHN,
Navoi,Navoi,Uzbekistan,NVI,UTSA,
Nha Trang Air Base,Nha Trang,Vietnam,NHA,VVNT,
Naypyidaw,Pyinmana,Burma,NYT,VYEL,
Ngari Gunsa,Shiquanhe,China,NGQ,ZUAL,
Ontong Java Atoll Airstrip,Ontong Java Atoll,Solomon Islands,OTV,AGGQ,
Orchid Beach,Orchid Beach,Australia,OKB,,
Ittoqqortoormiit,Ittoqqortoormiit,Greenland,OBY,BGSC,
Kópasker,Kópasker,Iceland,OPA,BIKP,
Ólafsfjör_ur,Ólafsfjör_ur,Iceland,OFJ,BIOF,
Rif,Rif,Iceland,OLI,BIRF,
Orange Walk,Orange Walk,Belize,ORZ,,
Okoyo,Okoyo,Congo (Brazzaville),OKG,,
Es Senia,Oran,Algeria,ORN,DAOO,
Ain el Beida,Ouargla,Algeria,OGX,DAUU,
Ouahigouya,Ouahigouya,Burkina Faso,OUG,DFCC,
Ouagadougou,Ouagadougou,Burkina Faso,OUA,DFFD,
Abengourou,Abengourou,Côte d'Ivoire,OGO,DIAU,
Ouango Fitini,Ouango Fitini,Côte d'Ivoire,OFI,DIOF,
Airport,City,Country,IATA,ICAO,FAA
Ostend-Bruges International,Ostend,Belgium,OST,EBOS,
Oostmalle Air Base,Zoersel,Belgium,OBL,EBZR,
Oberpfaffenhofen,,Germany,OBF,EDMO,
Wyk auf Föhr,Wyk auf Föhr,Germany,OHR,EDXY,
Oulu,Oulu / Oulunsalo,Finland,OUL,EFOU,
Sywell Aerodrome,Northampton,United Kingdom,ORM,EGBK,
Oban,North Connel,United Kingdom,OBN,EGEO,
Oxford (Kidlington),Kidlington,United Kingdom,OXF,EGTK,
RAF Odiham,Odiham,United Kingdom,ODH,EGVO,
RAF Cottesmore,Cottesmore,United Kingdom,OKH,EGXJ,
Cork,Cork,Ireland,ORK,EICK,
Odense,Odense,Denmark,ODE,EKOD,
Oslo Gardermoen,Oslo,Norway,OSL,ENGM,
Namsos Høknesøra,Namsos,Norway,OSY,ENNM,
Ørland,Ørland,Norway,OLA,ENOL,
Airport,City,Country,IATA,ICAO,FAA
Koszalin Zegrze,,Poland,OSZ,EPKO,
Redzikowo Air Base,,Poland,OSP,EPSK,
Oskarshamn,,Sweden,OSK,ESMO,
Örnsköldsvik,Örnsköldsvik,Sweden,OER,ESNO,
Östersund,Östersund,Sweden,OSD,ESNZ,
Örebro,Örebro,Sweden,ORB,ESOE,
Oudtshoorn,Oudtshoorn,South Africa,OUH,FAOH,
Orapa,,Botswana,ORP,FBOR,
Ouesso,,Congo (Brazzaville),OUE,FCOU,
Ouadda,Ouadda,Central African Republic,ODA,FEFW,
Ouanda Djallé,Ouanda Djallé,Central African Republic,ODJ,FEGO,
Batouri,Batouri,Cameroon,OUR,FKKI,
Bekily,Bekily,Madagascar,OVA,FMSL,
Oyem,Oyem,Gabon,OYE,FOGO,
Okondja,Okondja,Gabon,OKN,FOGQ,
Airport,City,Country,IATA,ICAO,FAA
Omboue Hopital,Omboue,Gabon,OMB,FOOH,
Bongor,Bongor,Chad,OGR,FTTB,
Bol,Bol,Chad,OTC,FTTL,
Bousso,Bousso,Chad,OUT,FTTS,
Mokuti Lodge,Mokuti Lodge,Namibia,OKU,FYMO,
Ondangwa,Ondangwa,Namibia,OND,FYOA,
Omega,Omega,Namibia,OMG,FYOE,
Oranjemund,Oranjemund,Namibia,OMD,FYOG,
Okaukuejo,Okaukuejo,Namibia,OKF,FYOO,
Outer Skerries,Grunay Island,United Kingdom,OUK,,
Osvaldo Vieira International,Bissau,Guinea-Bissau,OXB,GGOV,
Angads,Oujda,Morocco,OUD,GMFO,
Ouarzazate,Ouarzazate,Morocco,OZZ,GMMZ,
Boutilimit,Boutilimit,Mauritania,OTL,GQNB,
Tazadit,Zouérate,Mauritania,OUZ,GQPZ,
Airport,City,Country,IATA,ICAO,FAA
Obock,Obock,Djibouti,OBC,HDOB,
Moyale,Moyale (Lower),Kenya,OYL,HKMY,
Obano,Obano-Papua Island,Indonesia,OBD,,
Albert J Ellis,Jacksonville,United States,OAJ,KOAJ,
Metropolitan Oakland International,Oakland,United States,OAK,KOAK,
Marina Municipal,Marina,United States,OAR,KOAR,
Ogdensburg International,Ogdensburg,United States,OGS,KOGS,
Will Rogers World,Oklahoma City,United States,OKC,KOKC,
"Dewitt Field,Old Town Municipal",Old Town,United States,OLD,KOLD,
Olympia Regional,Olympia,United States,OLM,KOLM,
Eppley Airfield,Omaha,United States,OMA,KOMA,
Ontario International,Ontario,United States,ONT,KONT,
Norfolk International,Norfolk,United States,ORF,KORF,
Worcester Regional,Worcester,United States,ORH,KORH,
Wittman Regional,Oshkosh,United States,OSH,KOSH,
